,Construction year,Building condition,Number of frontages,Surroundings type,Living area,Living room surface,Kitchen type,Kitchen surface,Bedrooms,Bathrooms,Shower rooms,Toilets,Basement,Furnished,Terrace,Elevator,Accessible for disabled people,Swimming pool,Energy class,Heating type,Double glazing,Price,Address,Covered parking spaces,Flood zone type,Neighbourhood or locality,Outdoor parking spaces,Garden surface,Terrace surface,Garden,Monthly charges
13058,1999.0,As new,3.0,,250  m² square meters,,Hyper equipped,,5.0,2.0,,,,No,Yes,No,No,No,C,Gas,Yes,"€ 825,000  825000 €",Clos des Chêneaux 18A 1390  - Grez-Doiceau,,,,,,,,
13059,1929.0,To renovate,4.0,"Living area (residential, urban or rural)",400  m² square meters,60  m² square meters,Installed,12  m² square meters,8.0,2.0,,4.0,,,,No,No,No,F,Gas,Yes,"€ 795,000  795000 €",,2.0,Non flood zone,,2.0,900  m²  square meters,45  m²  square meters,,
13060,1930.0,As new,3.0,,350  m² square meters,100  m² square meters,Hyper equipped,19  m² square meters,4.0,3.0,,3.0,Yes,No,,No,No,No,D,Gas,Yes,"€ 890,000  890000 €",Rue de Rixensart 77 1332  - Genval,2.0,Non flood zone,,3.0,1000  m²  square meters,40  m²  square meters,,
13061,1993.0,,2.0,,422  m² square meters,,Installed,,5.0,2.0,,,,,,,,,B,Gas,Yes,"€ 859,000  859000 €",Mechelbaan 509 2580  - Putte,4.0,Non flood zone,,,,,,
13062,1907.0,To renovate,2.0,,200  m² square meters,16  m² square meters,Installed,12  m² square meters,4.0,2.0,1.0,3.0,Yes,No,,No,No,No,F,Gas,Yes,"€ 875,000  875000 €",Place Brugmann 10B 1050  - Ixelles,1.0,,,1.0,60  m²  square meters,10  m²  square meters,,
13063,,Good,4.0,,248  m² square meters,,Installed,16  m² square meters,3.0,2.0,,,,,,,,,B,,Yes,"€ 890,000  890000 €",Valkebeekstraat 24 1861  - Wolvertem,2.0,Possible flood zone,,3.0,,,Yes,
13064,,Good,3.0,,270  m² square meters,,Installed,,3.0,1.0,1.0,2.0,,,Yes,,,,A,,Yes,"€ 895,000  895000 €",Valkebeekstraat 24 1861  - Wolvertem,1.0,Non flood zone,,5.0,,,Yes,
13065,1979.0,To renovate,,,1265  m² square meters,,,,5.0,3.0,,5.0,Yes,No,,No,No,No,Not specified,,No,"€ 875,000  875000 €",Kortrijksesteenweg 128 9830  - Sint Martens Latem,3.0,Recognized flood zone,,,,,,
13066,1998.0,Good,4.0,,374  m² square meters,67  m² square meters,Installed,14  m² square meters,3.0,,3.0,5.0,,,,,,,C,Gas,Yes,"€ 875,000  875000 €",Boekvijverstraat 20 9506  - Zandbergen,3.0,Non flood zone,,10.0,,80  m²  square meters,Yes,
13067,1980.0,Good,4.0,,257  m² square meters,48  m² square meters,USA hyper equipped,15  m² square meters,4.0,2.0,,2.0,,No,,,,,C,Gas,Yes,"€ 825,000  825000 €",Brusselsesteenweg 415 3090  - Overijse,2.0,Non flood zone,,4.0,641  m²  square meters,31  m²  square meters,,
13068,1874.0,Good,4.0,,285  m² square meters,,Installed,,3.0,2.0,,4.0,Yes,,,,,,E,Fuel oil,Yes,"€ 895,000  895000 €",Grand' Route 3 1435  - Mont Saint-Guibert,5.0,,,6.0,,,Yes,
13069,1880.0,To renovate,3.0,,500  m² square meters,,,14  m² square meters,8.0,3.0,,3.0,Yes,,,,,,G,Gas,Yes,"€ 895,000  895000 €",Place Joséphine Charlotte 4 5100  - Jambes,2.0,,,,,,,
13070,1880.0,To renovate,3.0,,500  m² square meters,,,14  m² square meters,8.0,3.0,,3.0,Yes,,,,,,G,Gas,Yes,"€ 895,000  895000 €",Place Joséphine Charlotte 4 5100  - Jambes,2.0,,,,,,,
13071,,As new,4.0,,314  m² square meters,,Hyper equipped,,3.0,,,2.0,,No,Yes,,,,C,Fuel oil,Yes,"€ 895,000  895000 €",Stationstraat 16 8420  - De Haan,,Non flood zone,,1.0,,,Yes,
13072,1900.0,As new,4.0,Countryside,440  m² square meters,,Hyper equipped,,4.0,4.0,,4.0,,No,Yes,No,No,,B,Gas,Yes,"€ 925,000  925000 €",Kortrijksteenweg 134 9000  - Gent,2.0,,Gent,2.0,1187  m²  square meters,,,
13073,,,4.0,,265  m² square meters,44  m² square meters,Hyper equipped,,4.0,2.0,,4.0,,,,,,,C,Fuel oil,Yes,"€ 940,000  940000 €",Zuidlaan 2 9200  - Dendermonde,3.0,Possible flood zone,,5.0,,,,
13074,1963.0,Good,4.0,Landscape,258  m² square meters,85  m² square meters,Installed,25  m² square meters,4.0,1.0,,,,,,No,No,No,F,Fuel oil,Yes,"€ 935,000  935000 €",,4.0,Non flood zone,,6.0,4500  m²  square meters,200  m²  square meters,,
13075,,,4.0,,265  m² square meters,44  m² square meters,Hyper equipped,,4.0,2.0,,4.0,,,,,,,C,Fuel oil,Yes,"€ 940,000  940000 €",Marktplein 11 9220  - Hamme,3.0,Possible flood zone,,5.0,,,,
13076,1975.0,Good,4.0,,200  m² square meters,45  m² square meters,Installed,18  m² square meters,3.0,1.0,1.0,3.0,Yes,,,,,,F,Gas,Yes,"€ 950,000  950000 €","Avenue du Hockey, 40 1150  - Woluwe-St-Pierre",1.0,,,,,30  m²  square meters,,
13077,1960.0,Good,4.0,,200  m² square meters,60  m² square meters,Hyper equipped,15  m² square meters,3.0,2.0,1.0,3.0,,,,No,No,No,C,Gas,Yes,"€ 975,000  975000 €",Avenue Reine Astrid 215 1410  - Waterloo,1.0,Non flood zone,,2.0,850  m²  square meters,50  m²  square meters,,
13078,2013.0,As new,4.0,,264  m² square meters,28  m² square meters,USA hyper equipped,21  m² square meters,5.0,2.0,1.0,2.0,,No,,No,No,Yes,B,,Yes,"€ 949,000  949000 €","Avenue de l’Etoile Polaire, 6 1410  - Waterloo",4.0,Non flood zone,,4.0,1700  m²  square meters,80  m²  square meters,,
13079,1900.0,Good,2.0,,590  m² square meters,,Installed,,8.0,3.0,,5.0,Yes,,,Yes,,,B,Gas,Yes,"€ 990,000  990000 €",Grand' Route 3 1435  - Mont Saint-Guibert,2.0,,,10.0,,,Yes,
13080,1964.0,Good,4.0,,350  m² square meters,75  m² square meters,USA hyper equipped,19  m² square meters,6.0,3.0,2.0,3.0,Yes,No,,No,No,Yes,D,,Yes,"€ 1,150,000  1150000 €",Place Brugmann 11 1050  - Ixelles,1.0,,,2.0,,100  m²  square meters,,
13081,1893.0,As new,2.0,,307  m² square meters,16  m² square meters,Semi equipped,25  m² square meters,6.0,1.0,1.0,2.0,Yes,,Yes,No,,No,C,Gas,Yes,"€ 1,100,000  1100000 €","Jordaenskaai, 21 2000  - Antwerpen",,Non flood zone,,,225  m²  square meters,,,
13082,1899.0,Good,3.0,Countryside,391  m² square meters,74  m² square meters,Installed,10  m² square meters,6.0,2.0,,4.0,Yes,No,,,,,B,Gas,Yes,"€ 998,000  998000 €","Hundelgemsesteenweg, 306 9820  - Merelbeke",4.0,,,10.0,2740  m²  square meters,50  m²  square meters,,
13083,1954.0,,,,353  m² square meters,,Not installed,,6.0,2.0,4.0,6.0,Yes,,Yes,,,,Not specified,Gas,Yes,"€ 1,095,000  1095000 €",Blvd. G. Wahis 272 (place Meiser) 1030  - Schaerbeek,,,Linné,,,,,
13084,1850.0,As new,4.0,Countryside,307  m² square meters,,Hyper equipped,,4.0,2.0,1.0,3.0,,No,Yes,,,,C,Fuel oil,Yes,"€ 975,000  975000 €",Longpontstraat 3 9500  - Geraardsbergen,2.0,Non flood zone,,7.0,,,Yes,
13085,1972.0,As new,4.0,,324  m² square meters,85  m² square meters,USA hyper equipped,,5.0,2.0,,3.0,Yes,,,,,,B,Fuel oil,Yes,"€ 1,150,000  1150000 €",Rue Reine Astrid 26 1473  - Glabais,,,,5.0,,60  m²  square meters,,
13086,2010.0,Good,4.0,,188  m² square meters,48  m² square meters,Installed,16  m² square meters,3.0,1.0,1.0,3.0,,,,,,,B,Gas,Yes,"€ 1,150,000  1150000 €",Vichteplaats 13 8570  - Vichte,,Possible flood zone,,15.0,,40  m²  square meters,,
13087,1875.0,Good,4.0,,,,Hyper equipped,,17.0,15.0,,17.0,Yes,Yes,Yes,,,Yes,E,Fuel oil,Yes,"€ 1,200,000  1200000 €",Avenue Eleonore 6 1150  - Woluwe-St-Pierre,3.0,,,,,,,
13088,2010.0,Good,4.0,,188  m² square meters,48  m² square meters,Installed,16  m² square meters,3.0,1.0,1.0,3.0,,,,,,,B,Gas,Yes,"€ 1,150,000  1150000 €",Vichteplaats 13 8570  - Vichte,,Possible flood zone,,15.0,,40  m²  square meters,,
13089,1973.0,Just renovated,2.0,,172  m² square meters,,USA hyper equipped,,3.0,2.0,2.0,3.0,,No,Yes,No,No,No,C,Gas,Yes,"€ 1,165,000  1165000 €",Albert plein 10 8300  - Knokke - Heist,,Non flood zone,,,192  m²  square meters,,,
13090,1986.0,,4.0,,601  m² square meters,,,,6.0,4.0,,,Yes,No,Yes,No,No,No,A,,Yes,"€ 1,350,000  1350000 €",Amerikaansestraat 179 1050  - Elsene,3.0,Non flood zone,,2.0,,,Yes,
13091,1961.0,As new,4.0,"Living area (residential, urban or rural)",267  m² square meters,60  m² square meters,Hyper equipped,14  m² square meters,3.0,2.0,,3.0,Yes,No,,,,,E,Gas,Yes,"€ 1,215,000  1215000 €",Avenue Ten Horen 24 1180  - Uccle,1.0,,Fort-Jaco / Prince d'Orange,,,15  m²  square meters,Yes,
13092,1900.0,Good,4.0,,,55  m² square meters,USA hyper equipped,18  m² square meters,4.0,3.0,,4.0,,,Yes,No,No,No,D,Gas,Yes,"€ 1,350,000  1350000 €",Astridlaan 1 1700  - Dilbeek,1.0,Non flood zone,,5.0,,,,
13093,1977.0,Good,3.0,Urban,525  m² square meters,29  m² square meters,Semi equipped,9  m² square meters,12.0,6.0,6.0,6.0,,No,,No,No,No,B,Gas,Yes,"€ 1,195,000  1195000 €",Galgstraat 83 1600  - St-Pieters-Leeuw,6.0,Non flood zone,,6.0,,3  m²  square meters,,€ 25  25 €
13094,2008.0,Good,4.0,,475  m² square meters,95  m² square meters,Hyper equipped,21  m² square meters,4.0,2.0,,3.0,,No,,No,No,,B,Pellet,Yes,"€ 1,325,000  1325000 €",Edingsesteenweg 341 1755  - Kester,3.0,,,6.0,,60  m²  square meters,,
13095,2010.0,Good,4.0,,188  m² square meters,48  m² square meters,Installed,16  m² square meters,3.0,1.0,1.0,3.0,,,,,,,B,Gas,Yes,"€ 1,150,000  1150000 €",Vichteplaats 13 8570  - Vichte,,Possible flood zone,,15.0,,40  m²  square meters,,
13096,,To renovate,4.0,,300  m² square meters,,,,3.0,1.0,1.0,1.0,,No,,,,,F,,Yes,"€ 1,390,000  1390000 €",Avenue Louise 251 (6ième étage) 1000  - Bruxelles,,,,10.0,,,,
13097,1979.0,Good,4.0,,650  m² square meters,,Installed,,4.0,4.0,4.0,4.0,,No,Yes,No,No,Yes,E,,Yes,"€ 1,499,000  1499000 €",Chaussée de Louvain 433 1380  - Lasne,4.0,,,,33457  m²  square meters,,,
13098,1950.0,Good,4.0,,400  m² square meters,,Semi equipped,,6.0,3.0,3.0,4.0,Yes,,Yes,,,,G,Gas,,"€ 1,650,000  1650000 €","Avenue Delleur, 8 1170  - Watermael-Boitsfort",2.0,Non flood zone,,2.0,,,,
13099,2004.0,As new,3.0,,325  m² square meters,48  m² square meters,USA hyper equipped,38  m² square meters,5.0,3.0,,4.0,Yes,No,Yes,No,,No,D,Gas,Yes,"€ 1,490,000  1490000 €",Avenue Legrand 30 1050  - Ixelles,2.0,,,2.0,,,,
13100,1950.0,To renovate,4.0,,400  m² square meters,36  m² square meters,Not installed,,6.0,3.0,,5.0,Yes,,Yes,,,,G,Fuel oil,,"€ 1,650,000  1650000 €",Avenue Legrand 30 1050  - Ixelles,1.0,,,2.0,,,,
13101,2022.0,As new,4.0,Isolated,386  m² square meters,,USA hyper equipped,,6.0,4.0,3.0,,,No,Yes,No,No,,A,,Yes,"€ 1,595,000  1595000 €",Sparrendreef 80 8300  - Knokke,1.0,,Knokke,4.0,,,,
13102,1976.0,Good,4.0,,325  m² square meters,58  m² square meters,Hyper equipped,,5.0,4.0,4.0,5.0,Yes,No,Yes,No,No,No,C,Fuel oil,Yes,"€ 1,695,000  1695000 €","Avenue Delleur, 8 1170  - Watermael-Boitsfort",2.0,,,4.0,,,,
13103,1999.0,As new,3.0,,155  m² square meters,,Installed,,4.0,4.0,3.0,3.0,,,Yes,,,,B,Gas,,"€ 1,650,000  1650000 €",Albert plein 10 8300  - Knokke - Heist,1.0,Non flood zone,,1.0,100  m²  square meters,,,
13104,1955.0,As new,4.0,,525  m² square meters,,Hyper equipped,,5.0,3.0,2.0,4.0,,No,,No,Yes,No,F,Gas,,"€ 1,900,000  1900000 €",Avenue Baron Albert d'Huart 130 1950  - Kraainem,2.0,Non flood zone,,3.0,1200  m²  square meters,42  m²  square meters,,
13105,2011.0,As new,4.0,,590  m² square meters,18  m² square meters,Hyper equipped,30  m² square meters,5.0,4.0,5.0,5.0,Yes,No,,No,No,Yes,B,Gas,Yes,"€ 2,590,000  2590000 €","Avenue Delleur, 8 1170  - Watermael-Boitsfort",2.0,Non flood zone,,2.0,,100  m²  square meters,,
13106,1923.0,As new,4.0,,340  m² square meters,65  m² square meters,Hyper equipped,,5.0,3.0,1.0,4.0,Yes,No,Yes,No,No,Yes,F,Gas,,"€ 2,550,000  2550000 €",Avenue Baron Albert d'Huart 130 1950  - Kraainem,2.0,,,2.0,1221  m²  square meters,,,
13107,1865.0,To be done up,4.0,,1112  m² square meters,,USA hyper equipped,,8.0,4.0,,,Yes,No,Yes,,,,E,Fuel oil,,"€ 2,650,000  2650000 €",Chaussée de Louvain 433 1380  - Lasne,2.0,,,8.0,,,,
13108,2021.0,As new,4.0,,650  m² square meters,81  m² square meters,USA hyper equipped,44  m² square meters,5.0,5.0,2.0,5.0,Yes,,,No,No,No,A+,,,"€ 2,700,000  2700000 €",Avenue Reine Astrid 215 1410  - Waterloo,2.0,Non flood zone,,4.0,2500  m²  square meters,60  m²  square meters,,
13109,2021.0,As new,4.0,,650  m² square meters,81  m² square meters,USA hyper equipped,44  m² square meters,5.0,5.0,2.0,5.0,Yes,,,No,No,No,A+,,,"€ 2,700,000  2700000 €",Avenue Reine Astrid 215 1410  - Waterloo,2.0,Non flood zone,,4.0,2500  m²  square meters,60  m²  square meters,,
13110,1934.0,As new,4.0,,370  m² square meters,40  m² square meters,Hyper equipped,20  m² square meters,4.0,3.0,2.0,3.0,Yes,No,,No,No,No,E,,,"€ 1,950,000  1950000 €",Chaussée de Waterloo 1382 1180  - Uccle,1.0,,,3.0,1500  m²  square meters,30  m²  square meters,,
13111,1899.0,Good,4.0,Urban,303  m² square meters,,Installed,,4.0,2.0,,,,No,Yes,,,,B,,,"€ 2,500,000  2500000 €",Vlamingstraat 62 8000  - Brugge,,Non flood zone,,,,,,
13112,1900.0,To be done up,2.0,,1425  m² square meters,,Semi equipped,,,,,10.0,Yes,No,Yes,Yes,No,No,G,Fuel oil,,"€ 3,200,000  3200000 €",Rue des Sablons 19 1000  - Bruxelles,,,,,120  m²  square meters,,,
13113,2008.0,Good,4.0,,420  m² square meters,70  m² square meters,Hyper equipped,,6.0,2.0,4.0,,Yes,,,No,Yes,No,E,,,"€ 2,350,000  2350000 €",Chaussée de Waterloo 1382 1180  - Uccle,2.0,,,4.0,1400  m²  square meters,40  m²  square meters,,
13114,2002.0,Good,4.0,,298  m² square meters,,Hyper equipped,,4.0,4.0,4.0,5.0,Yes,,Yes,No,No,No,B,Gas,Yes,"€ 2,795,000  2795000 €",Albert plein 10 8300  - Knokke - Heist,1.0,Non flood zone,,4.0,,,,
13115,,As new,2.0,,560  m² square meters,48  m² square meters,Hyper equipped,16  m² square meters,5.0,4.0,3.0,6.0,,No,,Yes,Yes,No,D,Gas,Yes,"€ 1,995,000  1995000 €",Avenue Baron Albert d'Huart 130 1950  - Kraainem,2.0,Non flood zone,,1.0,250  m²  square meters,47  m²  square meters,,
13116,1937.0,As new,,,462  m² square meters,,,,5.0,4.0,,4.0,,No,Yes,,,,G,Fuel oil,No,"€ 3,300,000  3300000 €",Avenue Louise 404a 1050  - Ixelles,,,,,,,,
13117,1965.0,As new,4.0,,485  m² square meters,77  m² square meters,Hyper equipped,,5.0,4.0,2.0,,Yes,No,Yes,No,No,No,B,Gas,Yes,"€ 2,470,000  2470000 €","Avenue Delleur, 8 1170  - Watermael-Boitsfort",2.0,,,2.0,,,,
13118,1913.0,To renovate,2.0,,540  m² square meters,80  m² square meters,Hyper equipped,,6.0,3.0,3.0,5.0,Yes,,,No,No,,E,Gas,Yes,"€ 2,450,000  2450000 €","Avenue Delleur, 8 1170  - Watermael-Boitsfort",4.0,Non flood zone,,,120  m²  square meters,40  m²  square meters,,
13119,1956.0,As new,4.0,,1100  m² square meters,,USA hyper equipped,,6.0,5.0,,10.0,Yes,No,,No,No,Yes,D,Gas,Yes,"€ 4,290,000  4290000 €",Chaussée de Waterloo 1382 1180  - Uccle,2.0,Non flood zone,,,9706  m²  square meters,30  m²  square meters,,
13120,,As new,4.0,,516  m² square meters,54  m² square meters,Hyper equipped,20  m² square meters,4.0,3.0,3.0,5.0,,,Yes,No,No,No,F,Gas,Yes,"€ 2,950,000  2950000 €","Avenue Delleur, 8 1170  - Watermael-Boitsfort",2.0,,,4.0,,,,
13121,,As new,2.0,,812  m² square meters,,Hyper equipped,,6.0,5.0,5.0,5.0,Yes,No,,Yes,Yes,Yes,C,Gas,Yes,"€ 5,500,000  5500000 €",9 rue Berckmans 1060  - Saint-Gilles,,,,1.0,200  m²  square meters,103  m²  square meters,,
13122,1986.0,As new,4.0,,1350  m² square meters,60  m² square meters,USA hyper equipped,,27.0,27.0,2.0,2.0,Yes,Yes,,Yes,No,No,F,Electric,Yes,"€ 6,400,000  6400000 €",Rue Defacqz 40 1050  - Ixelles,,Non flood zone,,14.0,40  m²  square meters,495  m²  square meters,,
13123,1910.0,As new,4.0,,700  m² square meters,,USA hyper equipped,,6.0,6.0,4.0,7.0,,No,,Yes,No,Yes,G,Gas,Yes,"€ 6,200,000  6200000 €","Avenue J. Burgers, 2 b24 1180  - Uccle",2.0,,,2.0,75  m²  square meters,200  m²  square meters,,
13124,1950.0,Good,3.0,,600  m² square meters,84  m² square meters,Hyper equipped,20  m² square meters,6.0,5.0,5.0,6.0,Yes,No,,Yes,No,No,D,Gas,Yes,"€ 5,650,000  5650000 €","Avenue Delleur, 8 1170  - Watermael-Boitsfort",1.0,Non flood zone,,2.0,,52  m²  square meters,,
13125,1950.0,Good,3.0,,600  m² square meters,84  m² square meters,Hyper equipped,20  m² square meters,6.0,5.0,5.0,6.0,Yes,No,,Yes,No,No,D,Gas,Yes,"€ 5,650,000  5650000 €","Avenue Delleur, 8 1170  - Watermael-Boitsfort",1.0,Non flood zone,,2.0,,52  m²  square meters,,
13126,1986.0,As new,4.0,,1350  m² square meters,60  m² square meters,USA hyper equipped,,27.0,27.0,2.0,2.0,Yes,Yes,,Yes,No,No,F,Electric,Yes,"€ 6,400,000  6400000 €",Rue Defacqz 40 1050  - Ixelles,,Non flood zone,,14.0,40  m²  square meters,495  m²  square meters,,
13127,1930.0,As new,3.0,,1000  m² square meters,24  m² square meters,USA hyper equipped,66  m² square meters,5.0,5.0,3.0,11.0,,No,,Yes,No,Yes,C,Gas,Yes,"€ 6,950,000  6950000 €",Place Communale 8 1160  - Auderghem,1.0,,,2.0,,70  m²  square meters,,
13128,1967.0,As new,2.0,,110  m² square meters,,Hyper equipped,,3.0,2.0,,,Yes,No,Yes,Yes,No,No,B,Gas,Yes,"€ 2,395,000  2395000 €",Kustlaan 277 8300  - Knokke-Heist,,Non flood zone,,,,,,
13129,2023.0,,3.0,,181  m² square meters,,Installed,,3.0,1.0,,2.0,,,Yes,,,,Not specified,Gas,Yes,"€ 475,000  475000 €",Mechelbaan 509 2580  - Putte,,,,2.0,,,Yes,
13130,,Good,,,177  m² square meters,31  m² square meters,Installed,22  m² square meters,4.0,,,2.0,Yes,No,Yes,,,,D,Fuel oil,Yes,"€ 319,000  319000 €",Statiestraat 47 2400  - Mol,1.0,Non flood zone,,,,,Yes,
13131,2023.0,As new,4.0,,162  m² square meters,24  m² square meters,Installed,8  m² square meters,3.0,1.0,,2.0,,,,No,No,No,Not specified,,Yes,"€ 379,900  379900 €",,,,,,,,,
13132,,To be done up,2.0,,58  m² square meters,22  m² square meters,,,1.0,1.0,,1.0,Yes,,,Yes,,,G,Gas,Yes,"€ 90,000  90000 €",Rue Lantigné 22 6940  - Durbuy,,Non flood zone,,,,,,€ 80  80 €
13133,,Good,3.0,,31  m² square meters,,Semi equipped,,1.0,,1.0,1.0,Yes,,,,,,D,Pellet,Yes,"Make an offer starting from  € 79,000  Make an offer starting from  79000 €",Rue du Commerce 25 6890  - Libin,,,,,,,,
13134,,To be done up,,,178  m² square meters,,Semi equipped,,3.0,,,1.0,,No,Yes,,,,E,Fuel oil,Yes,"€ 349,000  349000 €",Koningsstraat 23 8400  - Oostende,1.0,Non flood zone,,,,,,
13135,,As new,,,229  m² square meters,,Hyper equipped,,3.0,,,1.0,,No,Yes,,,,B,Gas,Yes,"€ 665,000  665000 €",Kortrijksestraat 68 8020  - Oostkamp,,Non flood zone,,,,,Yes,
13136,1967.0,As new,,,197  m² square meters,,Semi equipped,,6.0,1.0,,2.0,,,Yes,No,No,No,C,Gas,No,"€ 319,000  319000 €",Keizersplein 21 9300  - Aalst,1.0,,,,,,,
13137,1930.0,As new,3.0,,300  m² square meters,82  m² square meters,Hyper equipped,,5.0,2.0,2.0,5.0,Yes,No,,No,No,,G,Gas,Yes,"€ 1,450,000  1450000 €","Avenue Delleur, 8 1170  - Watermael-Boitsfort",1.0,Non flood zone,,2.0,,72  m²  square meters,,
13138,1950.0,To renovate,,,105  m² square meters,,Installed,,3.0,1.0,,1.0,,,Yes,No,No,No,D,Gas,Yes,"€ 785,000  785000 €","strandlaan, 337 8670  - Sint-Idesbald",,Non flood zone,,,,,,
13139,1900.0,Good,2.0,Urban,356  m² square meters,,,,3.0,2.0,,3.0,Yes,No,Yes,No,No,No,C,Gas,Yes,"€ 695,000  695000 €",Kortrijksteenweg 134 9000  - Gent,,Non flood zone,Gent,3.0,137  m²  square meters,,,
13140,2019.0,Good,,"Living area (residential, urban or rural)",90  m² square meters,,,,2.0,1.0,,1.0,,,,Yes,No,No,A,Gas,Yes,"€ 323,000  323000 €",,1.0,Non flood zone,,,,,,
13141,1965.0,,,Urban,61  m² square meters,21  m² square meters,,8  m² square meters,1.0,1.0,,1.0,Yes,No,,Yes,No,No,B,Gas,Yes,"€ 335,000  335000 €",Karel Janssenslaan 1 8400  - Oostende,1.0,Non flood zone,,,,3  m²  square meters,,
13142,1930.0,As new,3.0,,1000  m² square meters,24  m² square meters,USA hyper equipped,66  m² square meters,5.0,5.0,3.0,11.0,,No,,Yes,No,Yes,C,Gas,Yes,"€ 6,950,000  6950000 €",Place Communale 8 1160  - Auderghem,1.0,,,2.0,,70  m²  square meters,,
13143,,Good,,,54  m² square meters,26  m² square meters,Installed,12  m² square meters,1.0,,,1.0,,No,,,,,C,,,"€ 90,000  90000 €",Grote Markt 1 8370  - Blankenberge,,Non flood zone,,,,,,
13144,2004.0,Good,,,77  m² square meters,,Semi equipped,,2.0,1.0,,1.0,,,,,,,C,Gas,Yes,"€ 120,000  120000 €","Route de Mons, 313 7130  - Binche (Waudrez)",,,,1.0,,,,
13145,,Good,2.0,,76  m² square meters,,Installed,,2.0,1.0,,1.0,Yes,,,,,,D,,Yes,"€ 139,900  139900 €","Yv. Serruysstraat, 22 8930  - Menen",,Non flood zone,,,,,,
13146,1993.0,Good,,,16  m² square meters,,Not installed,,,1.0,,1.0,,,,,,,C,,Yes,"€ 120,000  120000 €",Leuvensestraat 170 1800  - Vilvoorde,,,,,,,,
13147,1970.0,Good,2.0,,27  m² square meters,19  m² square meters,Not installed,,1.0,1.0,,1.0,Yes,No,,,,,C,Fuel oil,No,"€ 100,000  100000 €",Chaussée de Mons 18A 1400  - Nivelles,,,,,,6  m²  square meters,,
13148,,Good,2.0,,73  m² square meters,,Installed,,2.0,1.0,,1.0,Yes,,Yes,,,,B,,Yes,"€ 139,900  139900 €","Yv. Serruysstraat, 22 8930  - Menen",,Non flood zone,,,,,,
13149,,To be done up,1.0,Urban,60  m² square meters,,,12  m² square meters,1.0,1.0,,,,,,,,,Not specified,Gas,No,"€ 159,000  159000 €",,,Non flood zone,,,,,,€ 60  60 €
13150,1978.0,To renovate,2.0,,41  m² square meters,18  m² square meters,Semi equipped,4  m² square meters,1.0,1.0,1.0,1.0,Yes,No,,Yes,No,,G,Gas,Yes,"€ 150,000  150000 €",Rue F. Vekemans 121 1120  - Neder-over-Heembeek,,,Bruxelles,,,57  m²  square meters,,
13151,,Good,,,75  m² square meters,21  m² square meters,Installed,9  m² square meters,2.0,,,1.0,Yes,No,,,,,C,,,"€ 199,000  199000 €",Rue du Vieux-Mayeur 51 4000  - Liège,1.0,,,,,,,
13152,,Good,4.0,,70  m² square meters,,USA hyper equipped,10  m² square meters,2.0,2.0,1.0,1.0,,No,,Yes,,,B,Fuel oil,,"Make an offer starting from  € 199,000  Make an offer starting from  199000 €",Rue Xavier De Bue 1 1180  - Uccle,,,,,,16  m²  square meters,,
